id,Folds
1e2425f28,1
4ef6695ce,0
afa5e8098,2
c68fe75ea,1
4ef6695ce,0
afa5e8098,2
8242609fa,3
c68fe75ea,1
0486052bb,0
c68fe75ea,1
26dc41664,4
aaa6a05cc,2
1e2425f28,1
afa5e8098,2
54f2eec69,3
54f2eec69,3
8242609fa,3
cb2d976f4,3
2f6ecfcdf,4
54f2eec69,3
cb2d976f4,3
8242609fa,3
b9a3865fc,4
e79de561c,0
afa5e8098,2
cb2d976f4,3
b9a3865fc,4
26dc41664,4
095bf7a1f,2
26dc41664,4
aaa6a05cc,2
afa5e8098,2
26dc41664,4
4ef6695ce,0
4ef6695ce,0
2f6ecfcdf,4
cb2d976f4,3
0486052bb,0
095bf7a1f,2
b9a3865fc,4
4ef6695ce,0
4ef6695ce,0
c68fe75ea,1
cb2d976f4,3
afa5e8098,2
cb2d976f4,3
8242609fa,3
8242609fa,3
afa5e8098,2
095bf7a1f,2
4ef6695ce,0
cb2d976f4,3
afa5e8098,2
afa5e8098,2
b9a3865fc,4
8242609fa,3
26dc41664,4
4ef6695ce,0
afa5e8098,2
cb2d976f4,3
cb2d976f4,3
c68fe75ea,1
cb2d976f4,3
cb2d976f4,3
afa5e8098,2
095bf7a1f,2
c68fe75ea,1
c68fe75ea,1
8242609fa,3
b9a3865fc,4
1e2425f28,1
8242609fa,3
8242609fa,3
1e2425f28,1
4ef6695ce,0
c68fe75ea,1
aaa6a05cc,2
1e2425f28,1
e79de561c,0
afa5e8098,2
2f6ecfcdf,4
c68fe75ea,1
095bf7a1f,2
afa5e8098,2
b2dc8411c,1
095bf7a1f,2
b9a3865fc,4
26dc41664,4
8242609fa,3
afa5e8098,2
cb2d976f4,3
afa5e8098,2
e79de561c,0
c68fe75ea,1
cb2d976f4,3
26dc41664,4
26dc41664,4
8242609fa,3
4ef6695ce,0
4ef6695ce,0
c68fe75ea,1
095bf7a1f,2
4ef6695ce,0
095bf7a1f,2
afa5e8098,2
2f6ecfcdf,4
c68fe75ea,1
2f6ecfcdf,4
4ef6695ce,0
afa5e8098,2
afa5e8098,2
afa5e8098,2
1e2425f28,1
4ef6695ce,0
cb2d976f4,3
4ef6695ce,0
0486052bb,0
4ef6695ce,0
8242609fa,3
095bf7a1f,2
cb2d976f4,3
afa5e8098,2
cb2d976f4,3
8242609fa,3
c68fe75ea,1
26dc41664,4
4ef6695ce,0
1e2425f28,1
2f6ecfcdf,4
afa5e8098,2
cb2d976f4,3
cb2d976f4,3
26dc41664,4
4ef6695ce,0
afa5e8098,2
2f6ecfcdf,4
b9a3865fc,4
4ef6695ce,0
1e2425f28,1
b9a3865fc,4
4ef6695ce,0
1e2425f28,1
4ef6695ce,0
c68fe75ea,1
cb2d976f4,3
26dc41664,4
8242609fa,3
afa5e8098,2
26dc41664,4
26dc41664,4
e79de561c,0
b9a3865fc,4
4ef6695ce,0
b9a3865fc,4
b9a3865fc,4
26dc41664,4
0486052bb,0
b2dc8411c,1
54f2eec69,3
4ef6695ce,0
1e2425f28,1
c68fe75ea,1
afa5e8098,2
8242609fa,3
b9a3865fc,4
4ef6695ce,0
4ef6695ce,0
26dc41664,4
095bf7a1f,2
afa5e8098,2
c68fe75ea,1
2f6ecfcdf,4
54f2eec69,3
8242609fa,3
095bf7a1f,2
095bf7a1f,2
c68fe75ea,1
095bf7a1f,2
b9a3865fc,4
26dc41664,4
8242609fa,3
54f2eec69,3
b9a3865fc,4
1e2425f28,1
095bf7a1f,2
afa5e8098,2
4ef6695ce,0
1e2425f28,1
b2dc8411c,1
0486052bb,0
c68fe75ea,1
cb2d976f4,3
cb2d976f4,3
2f6ecfcdf,4
cb2d976f4,3
8242609fa,3
095bf7a1f,2
54f2eec69,3
b2dc8411c,1
4ef6695ce,0
aaa6a05cc,2
1e2425f28,1
4ef6695ce,0
4ef6695ce,0
8242609fa,3
4ef6695ce,0
c68fe75ea,1
8242609fa,3
cb2d976f4,3
c68fe75ea,1
e79de561c,0
26dc41664,4
afa5e8098,2
e79de561c,0
c68fe75ea,1
c68fe75ea,1
c68fe75ea,1
cb2d976f4,3
aaa6a05cc,2
8242609fa,3
b9a3865fc,4
afa5e8098,2
cb2d976f4,3
26dc41664,4
54f2eec69,3
8242609fa,3
54f2eec69,3
4ef6695ce,0
b2dc8411c,1
c68fe75ea,1
b9a3865fc,4
54f2eec69,3
095bf7a1f,2
c68fe75ea,1
afa5e8098,2
afa5e8098,2
1e2425f28,1
8242609fa,3
54f2eec69,3
095bf7a1f,2
c68fe75ea,1
e79de561c,0
095bf7a1f,2
0486052bb,0
8242609fa,3
8242609fa,3
c68fe75ea,1
c68fe75ea,1
c68fe75ea,1
cb2d976f4,3
b9a3865fc,4
b9a3865fc,4
afa5e8098,2
aaa6a05cc,2
2f6ecfcdf,4
26dc41664,4
afa5e8098,2
4ef6695ce,0
c68fe75ea,1
4ef6695ce,0
b2dc8411c,1
8242609fa,3
b9a3865fc,4
b9a3865fc,4
c68fe75ea,1
26dc41664,4
0486052bb,0
cb2d976f4,3
4ef6695ce,0
26dc41664,4
cb2d976f4,3
b2dc8411c,1
c68fe75ea,1
cb2d976f4,3
c68fe75ea,1
c68fe75ea,1
cb2d976f4,3
2f6ecfcdf,4
4ef6695ce,0
1e2425f28,1
095bf7a1f,2
095bf7a1f,2
b9a3865fc,4
54f2eec69,3
2f6ecfcdf,4
4ef6695ce,0
4ef6695ce,0
8242609fa,3
b2dc8411c,1
4ef6695ce,0
afa5e8098,2
c68fe75ea,1
54f2eec69,3
8242609fa,3
26dc41664,4
2f6ecfcdf,4
4ef6695ce,0
afa5e8098,2
095bf7a1f,2
e79de561c,0
cb2d976f4,3
afa5e8098,2
0486052bb,0
afa5e8098,2
afa5e8098,2
c68fe75ea,1
cb2d976f4,3
e79de561c,0
b9a3865fc,4
b2dc8411c,1
e79de561c,0
095bf7a1f,2
8242609fa,3
2f6ecfcdf,4
8242609fa,3
1e2425f28,1
b9a3865fc,4
afa5e8098,2
4ef6695ce,0
4ef6695ce,0
b9a3865fc,4
c68fe75ea,1
cb2d976f4,3
26dc41664,4
26dc41664,4
afa5e8098,2
26dc41664,4
afa5e8098,2
cb2d976f4,3
b9a3865fc,4
095bf7a1f,2
cb2d976f4,3
4ef6695ce,0
c68fe75ea,1
cb2d976f4,3
2f6ecfcdf,4
54f2eec69,3
afa5e8098,2
0486052bb,0
4ef6695ce,0
cb2d976f4,3
c68fe75ea,1
1e2425f28,1
095bf7a1f,2
b9a3865fc,4
b9a3865fc,4
c68fe75ea,1
2f6ecfcdf,4
4ef6695ce,0
b2dc8411c,1
8242609fa,3
8242609fa,3
c68fe75ea,1
26dc41664,4
4ef6695ce,0
b9a3865fc,4
cb2d976f4,3
4ef6695ce,0
4ef6695ce,0
b9a3865fc,4
1e2425f28,1
cb2d976f4,3
c68fe75ea,1
2f6ecfcdf,4
afa5e8098,2
c68fe75ea,1
cb2d976f4,3
c68fe75ea,1
b9a3865fc,4
26dc41664,4
cb2d976f4,3
c68fe75ea,1
4ef6695ce,0
4ef6695ce,0
26dc41664,4
e79de561c,0
8242609fa,3
cb2d976f4,3
0486052bb,0
095bf7a1f,2
095bf7a1f,2
8242609fa,3
cb2d976f4,3
4ef6695ce,0
2f6ecfcdf,4
4ef6695ce,0
b9a3865fc,4
4ef6695ce,0
cb2d976f4,3
4ef6695ce,0
afa5e8098,2
b9a3865fc,4
c68fe75ea,1
c68fe75ea,1
afa5e8098,2
26dc41664,4
4ef6695ce,0
1e2425f28,1
b9a3865fc,4
cb2d976f4,3
4ef6695ce,0
4ef6695ce,0
b9a3865fc,4
c68fe75ea,1
c68fe75ea,1
afa5e8098,2
b9a3865fc,4
4ef6695ce,0
cb2d976f4,3
095bf7a1f,2
b9a3865fc,4
b9a3865fc,4
e79de561c,0
afa5e8098,2
afa5e8098,2
c68fe75ea,1
8242609fa,3
cb2d976f4,3
095bf7a1f,2
b2dc8411c,1
b9a3865fc,4
2f6ecfcdf,4
095bf7a1f,2
4ef6695ce,0
afa5e8098,2
4ef6695ce,0
2f6ecfcdf,4
afa5e8098,2
cb2d976f4,3
4ef6695ce,0
cb2d976f4,3
1e2425f28,1
cb2d976f4,3
c68fe75ea,1
4ef6695ce,0
26dc41664,4
cb2d976f4,3
4ef6695ce,0
c68fe75ea,1
c68fe75ea,1
cb2d976f4,3
26dc41664,4
c68fe75ea,1
e79de561c,0
4ef6695ce,0
c68fe75ea,1
0486052bb,0
afa5e8098,2
cb2d976f4,3
1e2425f28,1
c68fe75ea,1
26dc41664,4
095bf7a1f,2
e79de561c,0
54f2eec69,3
afa5e8098,2
2f6ecfcdf,4
afa5e8098,2
4ef6695ce,0
095bf7a1f,2
4ef6695ce,0
c68fe75ea,1
4ef6695ce,0
4ef6695ce,0
4ef6695ce,0
cb2d976f4,3
1e2425f28,1
26dc41664,4
1e2425f28,1
c68fe75ea,1
4ef6695ce,0
1e2425f28,1
4ef6695ce,0
8242609fa,3
4ef6695ce,0
1e2425f28,1
b9a3865fc,4
b9a3865fc,4
afa5e8098,2
095bf7a1f,2
4ef6695ce,0
1e2425f28,1
26dc41664,4
afa5e8098,2
b2dc8411c,1
e79de561c,0
095bf7a1f,2
095bf7a1f,2
cb2d976f4,3
095bf7a1f,2
4ef6695ce,0
cb2d976f4,3
26dc41664,4
c68fe75ea,1
afa5e8098,2
b2dc8411c,1
26dc41664,4
0486052bb,0
b9a3865fc,4
afa5e8098,2
4ef6695ce,0
4ef6695ce,0
8242609fa,3
1e2425f28,1
b9a3865fc,4
b9a3865fc,4
8242609fa,3
afa5e8098,2
e79de561c,0
0486052bb,0
4ef6695ce,0
c68fe75ea,1
54f2eec69,3
cb2d976f4,3
4ef6695ce,0
8242609fa,3
b9a3865fc,4
afa5e8098,2
b9a3865fc,4
8242609fa,3
afa5e8098,2
8242609fa,3
1e2425f28,1
1e2425f28,1
cb2d976f4,3
0486052bb,0
c68fe75ea,1
0486052bb,0
8242609fa,3
0486052bb,0
c68fe75ea,1
b9a3865fc,4
afa5e8098,2
4ef6695ce,0
c68fe75ea,1
2f6ecfcdf,4
2f6ecfcdf,4
c68fe75ea,1
8242609fa,3
afa5e8098,2
cb2d976f4,3
1e2425f28,1
1e2425f28,1
e79de561c,0
54f2eec69,3
afa5e8098,2
cb2d976f4,3
0486052bb,0
4ef6695ce,0
54f2eec69,3
4ef6695ce,0
26dc41664,4
cb2d976f4,3
4ef6695ce,0
1e2425f28,1
b9a3865fc,4
afa5e8098,2
e79de561c,0
b9a3865fc,4
afa5e8098,2
afa5e8098,2
c68fe75ea,1
afa5e8098,2
c68fe75ea,1
afa5e8098,2
c68fe75ea,1
095bf7a1f,2
c68fe75ea,1
8242609fa,3
4ef6695ce,0
4ef6695ce,0
095bf7a1f,2
0486052bb,0
4ef6695ce,0
095bf7a1f,2
4ef6695ce,0
1e2425f28,1
4ef6695ce,0
afa5e8098,2
afa5e8098,2
26dc41664,4
095bf7a1f,2
4ef6695ce,0
26dc41664,4
afa5e8098,2
c68fe75ea,1
54f2eec69,3
4ef6695ce,0
cb2d976f4,3
26dc41664,4
afa5e8098,2
26dc41664,4
b2dc8411c,1
1e2425f28,1
0486052bb,0
b9a3865fc,4
afa5e8098,2
095bf7a1f,2
b9a3865fc,4
c68fe75ea,1
cb2d976f4,3
54f2eec69,3
095bf7a1f,2
1e2425f28,1
54f2eec69,3
afa5e8098,2
b9a3865fc,4
c68fe75ea,1
26dc41664,4
4ef6695ce,0
afa5e8098,2
8242609fa,3
1e2425f28,1
4ef6695ce,0
4ef6695ce,0
b9a3865fc,4
26dc41664,4
26dc41664,4
095bf7a1f,2
b9a3865fc,4
4ef6695ce,0
2f6ecfcdf,4
26dc41664,4
4ef6695ce,0
095bf7a1f,2
26dc41664,4
afa5e8098,2
b9a3865fc,4
c68fe75ea,1
0486052bb,0
e79de561c,0
8242609fa,3
4ef6695ce,0
c68fe75ea,1
095bf7a1f,2
b2dc8411c,1
4ef6695ce,0
c68fe75ea,1
54f2eec69,3
8242609fa,3
afa5e8098,2
afa5e8098,2
4ef6695ce,0
afa5e8098,2
1e2425f28,1
1e2425f28,1
cb2d976f4,3
26dc41664,4
8242609fa,3
095bf7a1f,2
26dc41664,4
26dc41664,4
cb2d976f4,3
c68fe75ea,1
1e2425f28,1
54f2eec69,3
2f6ecfcdf,4
8242609fa,3
cb2d976f4,3
c68fe75ea,1
0486052bb,0
c68fe75ea,1
afa5e8098,2
2f6ecfcdf,4
8242609fa,3
26dc41664,4
1e2425f28,1
0486052bb,0
4ef6695ce,0
cb2d976f4,3
095bf7a1f,2
26dc41664,4
c68fe75ea,1
0486052bb,0
2f6ecfcdf,4
cb2d976f4,3
54f2eec69,3
c68fe75ea,1
cb2d976f4,3
0486052bb,0
c68fe75ea,1
4ef6695ce,0
afa5e8098,2
afa5e8098,2
afa5e8098,2
26dc41664,4
afa5e8098,2
095bf7a1f,2
4ef6695ce,0
cb2d976f4,3
c68fe75ea,1
4ef6695ce,0
afa5e8098,2
095bf7a1f,2
c68fe75ea,1
1e2425f28,1
b9a3865fc,4
8242609fa,3
4ef6695ce,0
095bf7a1f,2
4ef6695ce,0
4ef6695ce,0
afa5e8098,2
b2dc8411c,1
c68fe75ea,1
8242609fa,3
afa5e8098,2
afa5e8098,2
afa5e8098,2
afa5e8098,2
4ef6695ce,0
54f2eec69,3
afa5e8098,2
b9a3865fc,4
b9a3865fc,4
e79de561c,0
c68fe75ea,1
afa5e8098,2
cb2d976f4,3
c68fe75ea,1
0486052bb,0
4ef6695ce,0
0486052bb,0
26dc41664,4
c68fe75ea,1
afa5e8098,2
cb2d976f4,3
1e2425f28,1
54f2eec69,3
b9a3865fc,4
4ef6695ce,0
1e2425f28,1
cb2d976f4,3
2f6ecfcdf,4
0486052bb,0
afa5e8098,2
26dc41664,4
4ef6695ce,0
b9a3865fc,4
afa5e8098,2
26dc41664,4
4ef6695ce,0
4ef6695ce,0
b9a3865fc,4
c68fe75ea,1
afa5e8098,2
c68fe75ea,1
1e2425f28,1
c68fe75ea,1
c68fe75ea,1
cb2d976f4,3
26dc41664,4
b2dc8411c,1
1e2425f28,1
e79de561c,0
54f2eec69,3
c68fe75ea,1
e79de561c,0
1e2425f28,1
e79de561c,0
0486052bb,0
54f2eec69,3
c68fe75ea,1
c68fe75ea,1
4ef6695ce,0
1e2425f28,1
e79de561c,0
c68fe75ea,1
26dc41664,4
e79de561c,0
afa5e8098,2
26dc41664,4
4ef6695ce,0
8242609fa,3
4ef6695ce,0
c68fe75ea,1
4ef6695ce,0
c68fe75ea,1
afa5e8098,2
4ef6695ce,0
1e2425f28,1
cb2d976f4,3
b9a3865fc,4
b9a3865fc,4
afa5e8098,2
c68fe75ea,1
b9a3865fc,4
4ef6695ce,0
c68fe75ea,1
afa5e8098,2
4ef6695ce,0
b9a3865fc,4
0486052bb,0
afa5e8098,2
26dc41664,4
8242609fa,3
afa5e8098,2
8242609fa,3
4ef6695ce,0
c68fe75ea,1
afa5e8098,2
26dc41664,4
c68fe75ea,1
095bf7a1f,2
b9a3865fc,4
4ef6695ce,0
4ef6695ce,0
26dc41664,4
afa5e8098,2
b9a3865fc,4
c68fe75ea,1
cb2d976f4,3
0486052bb,0
afa5e8098,2
8242609fa,3
8242609fa,3
4ef6695ce,0
0486052bb,0
0486052bb,0
8242609fa,3
26dc41664,4
cb2d976f4,3
afa5e8098,2
54f2eec69,3
4ef6695ce,0
4ef6695ce,0
afa5e8098,2
cb2d976f4,3
54f2eec69,3
095bf7a1f,2
e79de561c,0
e79de561c,0
b9a3865fc,4
8242609fa,3
26dc41664,4
b2dc8411c,1
095bf7a1f,2
c68fe75ea,1
cb2d976f4,3
26dc41664,4
c68fe75ea,1
b9a3865fc,4
8242609fa,3
afa5e8098,2
4ef6695ce,0
26dc41664,4
4ef6695ce,0
4ef6695ce,0
8242609fa,3
4ef6695ce,0
54f2eec69,3
8242609fa,3
afa5e8098,2
c68fe75ea,1
2f6ecfcdf,4
54f2eec69,3
26dc41664,4
afa5e8098,2
26dc41664,4
4ef6695ce,0
c68fe75ea,1
0486052bb,0
26dc41664,4
1e2425f28,1
4ef6695ce,0
1e2425f28,1
b9a3865fc,4
4ef6695ce,0
cb2d976f4,3
afa5e8098,2
c68fe75ea,1
8242609fa,3
54f2eec69,3
26dc41664,4
b9a3865fc,4
b9a3865fc,4
aaa6a05cc,2
26dc41664,4
cb2d976f4,3
cb2d976f4,3
b9a3865fc,4
afa5e8098,2
c68fe75ea,1
0486052bb,0
1e2425f28,1
1e2425f28,1
e79de561c,0
8242609fa,3
095bf7a1f,2
c68fe75ea,1
54f2eec69,3
cb2d976f4,3
2f6ecfcdf,4
afa5e8098,2
b9a3865fc,4
aaa6a05cc,2
afa5e8098,2
8242609fa,3
8242609fa,3
1e2425f28,1
c68fe75ea,1
2f6ecfcdf,4
26dc41664,4
8242609fa,3
b2dc8411c,1
095bf7a1f,2
095bf7a1f,2
c68fe75ea,1
54f2eec69,3
8242609fa,3
095bf7a1f,2
c68fe75ea,1
cb2d976f4,3
4ef6695ce,0
1e2425f28,1
4ef6695ce,0
afa5e8098,2
4ef6695ce,0
2f6ecfcdf,4
aaa6a05cc,2
b9a3865fc,4
4ef6695ce,0
c68fe75ea,1
26dc41664,4
c68fe75ea,1
4ef6695ce,0
4ef6695ce,0
095bf7a1f,2
4ef6695ce,0
afa5e8098,2
afa5e8098,2
c68fe75ea,1
8242609fa,3
cb2d976f4,3
e79de561c,0
afa5e8098,2
e79de561c,0
b2dc8411c,1
26dc41664,4
cb2d976f4,3
1e2425f28,1
26dc41664,4
26dc41664,4
b9a3865fc,4
afa5e8098,2
1e2425f28,1
26dc41664,4
c68fe75ea,1
4ef6695ce,0
c68fe75ea,1
b9a3865fc,4
b9a3865fc,4
c68fe75ea,1
b9a3865fc,4
b9a3865fc,4
cb2d976f4,3
8242609fa,3
26dc41664,4
c68fe75ea,1
4ef6695ce,0
54f2eec69,3
1e2425f28,1
c68fe75ea,1
aaa6a05cc,2
8242609fa,3
095bf7a1f,2
b9a3865fc,4
c68fe75ea,1
4ef6695ce,0
afa5e8098,2
0486052bb,0
4ef6695ce,0
8242609fa,3
4ef6695ce,0
b9a3865fc,4
4ef6695ce,0
4ef6695ce,0
afa5e8098,2
c68fe75ea,1
8242609fa,3
b2dc8411c,1
c68fe75ea,1
4ef6695ce,0
2f6ecfcdf,4
4ef6695ce,0
4ef6695ce,0
c68fe75ea,1
c68fe75ea,1
c68fe75ea,1
095bf7a1f,2
b9a3865fc,4
0486052bb,0
0486052bb,0
4ef6695ce,0
26dc41664,4
cb2d976f4,3
b9a3865fc,4
095bf7a1f,2
095bf7a1f,2
cb2d976f4,3
b9a3865fc,4
1e2425f28,1
b2dc8411c,1
c68fe75ea,1
1e2425f28,1
8242609fa,3
4ef6695ce,0
2f6ecfcdf,4
cb2d976f4,3
e79de561c,0
b2dc8411c,1
c68fe75ea,1
b9a3865fc,4
26dc41664,4
1e2425f28,1
2f6ecfcdf,4
afa5e8098,2
8242609fa,3
4ef6695ce,0
1e2425f28,1
e79de561c,0
2f6ecfcdf,4
4ef6695ce,0
cb2d976f4,3
afa5e8098,2
2f6ecfcdf,4
4ef6695ce,0
e79de561c,0
cb2d976f4,3
8242609fa,3
b2dc8411c,1
4ef6695ce,0
b2dc8411c,1
b2dc8411c,1
8242609fa,3
2f6ecfcdf,4
1e2425f28,1
4ef6695ce,0
cb2d976f4,3
4ef6695ce,0
b9a3865fc,4
afa5e8098,2
cb2d976f4,3
26dc41664,4
26dc41664,4
afa5e8098,2
e79de561c,0
1e2425f28,1
afa5e8098,2
c68fe75ea,1
0486052bb,0
afa5e8098,2
095bf7a1f,2
095bf7a1f,2
26dc41664,4
1e2425f28,1
26dc41664,4
26dc41664,4
095bf7a1f,2
54f2eec69,3
c68fe75ea,1
0486052bb,0
b9a3865fc,4
b9a3865fc,4
c68fe75ea,1
b9a3865fc,4
4ef6695ce,0
0486052bb,0
b9a3865fc,4
c68fe75ea,1
cb2d976f4,3
e79de561c,0
b9a3865fc,4
54f2eec69,3
b9a3865fc,4
cb2d976f4,3
c68fe75ea,1
26dc41664,4
c68fe75ea,1
c68fe75ea,1
4ef6695ce,0
2f6ecfcdf,4
4ef6695ce,0
b9a3865fc,4
cb2d976f4,3
26dc41664,4
b2dc8411c,1
afa5e8098,2
afa5e8098,2
e79de561c,0
8242609fa,3
26dc41664,4
095bf7a1f,2
26dc41664,4
b2dc8411c,1
1e2425f28,1
0486052bb,0
b9a3865fc,4
c68fe75ea,1
c68fe75ea,1
1e2425f28,1
b2dc8411c,1
4ef6695ce,0
cb2d976f4,3
0486052bb,0
1e2425f28,1
26dc41664,4
095bf7a1f,2
aaa6a05cc,2
cb2d976f4,3
095bf7a1f,2
0486052bb,0
b9a3865fc,4
095bf7a1f,2
c68fe75ea,1
8242609fa,3
cb2d976f4,3
0486052bb,0
b9a3865fc,4
4ef6695ce,0
54f2eec69,3
c68fe75ea,1
4ef6695ce,0
0486052bb,0
8242609fa,3
cb2d976f4,3
b9a3865fc,4
c68fe75ea,1
afa5e8098,2
8242609fa,3
0486052bb,0
b2dc8411c,1
afa5e8098,2
cb2d976f4,3
2f6ecfcdf,4
4ef6695ce,0
26dc41664,4
4ef6695ce,0
8242609fa,3
26dc41664,4
1e2425f28,1
afa5e8098,2
26dc41664,4
26dc41664,4
8242609fa,3
afa5e8098,2
095bf7a1f,2
095bf7a1f,2
b9a3865fc,4
c68fe75ea,1
095bf7a1f,2
b9a3865fc,4
26dc41664,4
afa5e8098,2
26dc41664,4
afa5e8098,2
2f6ecfcdf,4
e79de561c,0
2f6ecfcdf,4
4ef6695ce,0
1e2425f28,1
26dc41664,4
8242609fa,3
1e2425f28,1
1e2425f28,1
4ef6695ce,0
b9a3865fc,4
8242609fa,3
4ef6695ce,0
8242609fa,3
aaa6a05cc,2
8242609fa,3
1e2425f28,1
c68fe75ea,1
b9a3865fc,4
b9a3865fc,4
b9a3865fc,4
4ef6695ce,0
b2dc8411c,1
4ef6695ce,0
1e2425f28,1
4ef6695ce,0
4ef6695ce,0
26dc41664,4
1e2425f28,1
cb2d976f4,3
4ef6695ce,0
26dc41664,4
4ef6695ce,0
afa5e8098,2
4ef6695ce,0
cb2d976f4,3
26dc41664,4
1e2425f28,1
afa5e8098,2
095bf7a1f,2
1e2425f28,1
26dc41664,4
095bf7a1f,2
4ef6695ce,0
aaa6a05cc,2
095bf7a1f,2
26dc41664,4
afa5e8098,2
afa5e8098,2
b9a3865fc,4
cb2d976f4,3
afa5e8098,2
b9a3865fc,4
1e2425f28,1
1e2425f28,1
cb2d976f4,3
4ef6695ce,0
afa5e8098,2
cb2d976f4,3
4ef6695ce,0
2f6ecfcdf,4
54f2eec69,3
afa5e8098,2
c68fe75ea,1
cb2d976f4,3
26dc41664,4
4ef6695ce,0
cb2d976f4,3
4ef6695ce,0
26dc41664,4
e79de561c,0
aaa6a05cc,2
26dc41664,4
afa5e8098,2
aaa6a05cc,2
cb2d976f4,3
4ef6695ce,0
b9a3865fc,4
095bf7a1f,2
26dc41664,4
1e2425f28,1
cb2d976f4,3
4ef6695ce,0
2f6ecfcdf,4
26dc41664,4
2f6ecfcdf,4
4ef6695ce,0
26dc41664,4
095bf7a1f,2
095bf7a1f,2
1e2425f28,1
cb2d976f4,3
cb2d976f4,3
1e2425f28,1
4ef6695ce,0
b9a3865fc,4
afa5e8098,2
1e2425f28,1
4ef6695ce,0
26dc41664,4
b9a3865fc,4
b9a3865fc,4
cb2d976f4,3
1e2425f28,1
c68fe75ea,1
54f2eec69,3
b9a3865fc,4
1e2425f28,1
cb2d976f4,3
b2dc8411c,1
cb2d976f4,3
cb2d976f4,3
c68fe75ea,1
095bf7a1f,2
b9a3865fc,4
c68fe75ea,1
4ef6695ce,0
cb2d976f4,3
afa5e8098,2
c68fe75ea,1
c68fe75ea,1
b2dc8411c,1
c68fe75ea,1
8242609fa,3
cb2d976f4,3
4ef6695ce,0
b2dc8411c,1
afa5e8098,2
095bf7a1f,2
e79de561c,0
0486052bb,0
b9a3865fc,4
8242609fa,3
cb2d976f4,3
c68fe75ea,1
e79de561c,0
e79de561c,0
cb2d976f4,3
c68fe75ea,1
b9a3865fc,4
c68fe75ea,1
4ef6695ce,0
8242609fa,3
afa5e8098,2
2f6ecfcdf,4
aaa6a05cc,2
0486052bb,0
afa5e8098,2
4ef6695ce,0
cb2d976f4,3
095bf7a1f,2
afa5e8098,2
b9a3865fc,4
afa5e8098,2
b9a3865fc,4
cb2d976f4,3
095bf7a1f,2
b9a3865fc,4
0486052bb,0
8242609fa,3
1e2425f28,1
26dc41664,4
8242609fa,3
c68fe75ea,1
26dc41664,4
c68fe75ea,1
54f2eec69,3
4ef6695ce,0
cb2d976f4,3
4ef6695ce,0
cb2d976f4,3
b9a3865fc,4
b9a3865fc,4
26dc41664,4
2f6ecfcdf,4
8242609fa,3
54f2eec69,3
b9a3865fc,4
cb2d976f4,3
8242609fa,3
2f6ecfcdf,4
b9a3865fc,4
4ef6695ce,0
8242609fa,3
8242609fa,3
cb2d976f4,3
4ef6695ce,0
e79de561c,0
e79de561c,0
54f2eec69,3
e79de561c,0
2f6ecfcdf,4
c68fe75ea,1
4ef6695ce,0
afa5e8098,2
2f6ecfcdf,4
c68fe75ea,1
095bf7a1f,2
4ef6695ce,0
b9a3865fc,4
c68fe75ea,1
afa5e8098,2
26dc41664,4
cb2d976f4,3
aaa6a05cc,2
4ef6695ce,0
2f6ecfcdf,4
8242609fa,3
b2dc8411c,1
cb2d976f4,3
095bf7a1f,2
8242609fa,3
b9a3865fc,4
4ef6695ce,0
0486052bb,0
2f6ecfcdf,4
4ef6695ce,0
0486052bb,0
8242609fa,3
aaa6a05cc,2
b9a3865fc,4
26dc41664,4
1e2425f28,1
4ef6695ce,0
4ef6695ce,0
afa5e8098,2
c68fe75ea,1
1e2425f28,1
8242609fa,3
c68fe75ea,1
afa5e8098,2
c68fe75ea,1
4ef6695ce,0
4ef6695ce,0
c68fe75ea,1
8242609fa,3
afa5e8098,2
afa5e8098,2
afa5e8098,2
afa5e8098,2
4ef6695ce,0
4ef6695ce,0
cb2d976f4,3
4ef6695ce,0
cb2d976f4,3
e79de561c,0
1e2425f28,1
afa5e8098,2
26dc41664,4
afa5e8098,2
8242609fa,3
1e2425f28,1
4ef6695ce,0
c68fe75ea,1
2f6ecfcdf,4
095bf7a1f,2
1e2425f28,1
afa5e8098,2
c68fe75ea,1
8242609fa,3
b2dc8411c,1
26dc41664,4
b9a3865fc,4
095bf7a1f,2
afa5e8098,2
4ef6695ce,0
095bf7a1f,2
afa5e8098,2
54f2eec69,3
8242609fa,3
1e2425f28,1
b9a3865fc,4
afa5e8098,2
afa5e8098,2
8242609fa,3
e79de561c,0
c68fe75ea,1
8242609fa,3
54f2eec69,3
8242609fa,3
c68fe75ea,1
e79de561c,0
2f6ecfcdf,4
b9a3865fc,4
8242609fa,3
4ef6695ce,0
e79de561c,0
1e2425f28,1
cb2d976f4,3
b9a3865fc,4
afa5e8098,2
26dc41664,4
b9a3865fc,4
0486052bb,0
afa5e8098,2
4ef6695ce,0
4ef6695ce,0
afa5e8098,2
095bf7a1f,2
8242609fa,3
c68fe75ea,1
26dc41664,4
26dc41664,4
26dc41664,4
e79de561c,0
2f6ecfcdf,4
cb2d976f4,3
aaa6a05cc,2
26dc41664,4
54f2eec69,3
4ef6695ce,0
4ef6695ce,0
4ef6695ce,0
26dc41664,4
b9a3865fc,4
afa5e8098,2
8242609fa,3
cb2d976f4,3
26dc41664,4
b9a3865fc,4
1e2425f28,1
cb2d976f4,3
26dc41664,4
cb2d976f4,3
4ef6695ce,0
afa5e8098,2
095bf7a1f,2
8242609fa,3
